%KF,time_period,x,y,z,qx,qy,qz,qw
%KF,time_period,x,y,z,qx,qy,qz,qw
34,3,0,0,0,0,0,0,1
35,3,10.96486282348633,-1.123032569885254,0.2023024559020996,0.001160812680609524,-0.001863552141003311,-0.001900917617604136,0.9999957680702209
%KF,time_period,x,y,z,qx,qy,qz,qw
34,4,0,0,0,0,0,0,1
35,4,9.355518341064453,-0.3519992828369141,-0.2166948318481445,0.01058368850499392,-0.07313927263021469,-0.01089696679264307,0.9972060918807983
%KF,time_period,x,y,z,qx,qy,qz,qw
34,5,0,0,0,0,0,0,1
35,5,-1.028417587280273,-8.657253265380859,0.4391223788261414,-0.009927907958626747,-0.0001671461504884064,-0.01696277037262917,0.999806821346283
%KF,time_period,x,y,z,qx,qy,qz,qw
36,0,0,0,0,0,0,0,1
36,1,10.50191879272461,3.437788009643555,-0.2419887781143188,-0.002763693919405341,-0.016701964661479,0.1536106318235397,0.9879864454269409
36,2,-0.7022361755371094,-0.1483974456787109,-0.6853857040405273,0.004042561631649733,0.01426111627370119,0.9163001179695129,-0.4002179503440857
36,3,7.989345550537109,3.157970428466797,-0.0858912467956543,-0.03926492854952812,0.009461359120905399,0.1279106140136719,0.9909629821777344
36,4,-1.372852325439453,0.4476070404052734,-0.6666113138198853,-0.03805259615182877,-0.02071661688387394,0.05429248511791229,0.9975847005844116
36,5,-7.593574523925781,-1.730018615722656,-0.4006574153900146,-0.02339800819754601,0.01745319366455078,0.7817178964614868,0.6229486465454102
%KF,time_period,x,y,z,qx,qy,qz,qw
36,1,0,0,0,0,0,0,1
36,2,-11.84930801391602,-0.008530616760253906,-0.1341667175292969,0.01856421306729317,-0.001560444943606853,0.9668518304824829,-0.2546575963497162
36,3,-2.56732177734375,0.8260231018066406,-0.003690719604492188,-0.02926412597298622,0.03065659292042255,-0.02873732149600983,0.9986881613731384
36,4,-10.82905960083008,0.3318781852722168,-0.09395360946655273,0.005322867538779974,0.007343435194343328,-0.09804506599903107,0.9951406717300415
36,5,-18.26010513305664,0.7259235382080078,-0.02181243896484375,0.006357737816870213,0.01421110052615404,0.6766005754470825,0.7361856698989868
%KF,time_period,x,y,z,qx,qy,qz,qw
36,2,0,0,0,0,0,0,1
36,3,-8.612155914306641,3.782388687133789,0.4714744091033936,-0.01647713780403137,-0.01557279843837023,0.9587855935096741,0.2832246422767639
36,4,-1.875038146972656,-0.1769294738769531,-0.2046974301338196,0.01677309535443783,0.005914897657930851,0.9349642395973206,0.3542958199977875
36,5,5.453445434570312,-3.676216125488281,-0.03274121880531311,-0.00158085476141423,-0.005839154124259949,0.8835758566856384,-0.4682490825653076
%KF,time_period,x,y,z,qx,qy,qz,qw
36,3,0,0,0,0,0,0,1
36,4,-8.614059448242188,-0.6500983238220215,-0.7820572853088379,0.01995580270886421,-0.02388454601168633,-0.07021011412143707,0.9970465898513794
36,5,-15.92202758789062,-0.8270292282104492,-1.245334506034851,-0.004361910279840231,-0.02108427882194519,0.6966615319252014,0.7170768976211548
%KF,time_period,x,y,z,qx,qy,qz,qw
36,4,0,0,0,0,0,0,1
36,5,-7.662609100341797,-1.141042709350586,0.04775238037109375,0.009168720804154873,0.004026478622108698,0.7439832091331482,0.6681232452392578
%KF,time_period,x,y,z,qx,qy,qz,qw
35,0,0,0,0,0,0,0,1
36,0,17.73001861572266,4.847759246826172,0.7730746269226074,0.01467197202146053,-0.003561626886948943,-0.008464652113616467,0.9998502135276794
%KF,time_period,x,y,z,qx,qy,qz,qw
35,1,0,0,0,0,0,0,1
36,1,20.67590141296387,-0.4011017680168152,0.5778700113296509,0.001205532578751445,-0.02100550755858421,-0.02031924203038216,0.9995720982551575
%KF,time_period,x,y,z,qx,qy,qz,qw
35,2,0,0,0,0,0,0,1
36,2,-12.04270935058594,6.390682220458984,0.07544898986816406,-0.002725398167967796,-0.002705143531784415,0.01889973320066929,0.999813973903656
%KF,time_period,x,y,z,qx,qy,qz,qw
35,3,0,0,0,0,0,0,1
36,3,17.75208282470703,1.586896896362305,-0.2789154052734375,-0.0325750969350338,0.02917309664189816,-0.03732676431536674,0.9983459711074829
%KF,time_period,x,y,z,qx,qy,qz,qw
35,4,0,0,0,0,0,0,1
36,4,14.59135055541992,5.488710403442383,-0.1492900848388672,-0.06313219666481018,-0.004697361495345831,-0.05432504042983055,0.9965144395828247
%KF,time_period,x,y,z,qx,qy,qz,qw
35,5,0,0,0,0,0,0,1
36,5,-3.125945091247559,5.285486221313477,1.294123888015747,-0.001375005929730833,0.0245563518255949,0.01642931438982487,0.9995625019073486
%KF,time_period,x,y,z,qx,qy,qz,qw
37,0,0,0,0,0,0,0,1
37,1,-7.483230590820312,2.229005813598633,-1.658660054206848,-0.06390150636434555,-0.03524859249591827,0.1436875462532043,0.9869285821914673
37,2,-8.240081787109375,-2.443229675292969,-0.8742554783821106,-0.007076661568135023,0.01718722842633724,0.9142491221427917,-0.4047258794307709
37,3,5.707374572753906,1.901920318603516,-0.3959999084472656,-0.01072795875370502,-0.009810744784772396,0.1196361109614372,0.9927113652229309
37,4,-8.918704986572266,-0.882080078125,-1.127880096435547,-0.03619564324617386,-0.02262378111481667,0.04290415719151497,0.9981669783592224
37,5,-3.758975982666016,-0.01879501342773438,-1.040377855300903,-0.01613404601812363,0.0003643250092864037,0.7753424048423767,0.6313347816467285
%KF,time_period,x,y,z,qx,qy,qz,qw
37,1,0,0,0,0,0,0,1
37,2,-12.08893966674805,-0.3025588989257812,-0.2798957824707031,0.008937280625104904,-0.007618844974786043,0.9640646576881409,-0.2654081284999847
37,3,7.831760406494141,0.7162256240844727,0.3865537643432617,-0.01520624663680792,0.01436518877744675,-0.03007564507424831,0.9993287324905396
37,4,-11.68733596801758,-0.2609705924987793,-0.09789514541625977,-0.0008155078976415098,0.009984266012907028,-0.09490512311458588,0.9954359531402588
37,5,-16.99727630615234,1.204264640808105,-0.5213437080383301,-0.001718534040264785,0.0147456768900156,0.6749551296234131,0.7377094030380249
%KF,time_period,x,y,z,qx,qy,qz,qw
37,2,0,0,0,0,0,0,1
37,3,-3.996395111083984,1.541561126708984,0.2918875217437744,-0.004674963653087616,-0.01154665183275938,0.9570846557617188,0.2895405292510986
37,4,-0.338653564453125,-0.1421337127685547,0.09998846054077148,-0.0008378092315979302,-0.01511813420802355,0.9344418048858643,0.3557939827442169
37,5,3.753200531005859,-3.308225631713867,-0.2144004106521606,-0.001649297773838043,-0.0001610507461009547,0.8893091678619385,-0.4573034346103668
%KF,time_period,x,y,z,qx,qy,qz,qw
37,3,0,0,0,0,0,0,1
37,4,-4.481304168701172,-1.156610488891602,-0.05546998977661133,0.006416321266442537,0.0007978030480444431,-0.06553325057029724,0.9978294372558594
37,5,-8.907604217529297,-0.3918967247009277,-0.7745449542999268,-0.008304371498525143,0.001286855898797512,0.6969043016433716,0.7171149253845215
%KF,time_period,x,y,z,qx,qy,qz,qw
37,4,0,0,0,0,0,0,1
37,5,-5.155681610107422,-0.03125762939453125,-0.1903479099273682,-0.001141007756814361,0.002587517024949193,0.7428132295608521,0.6694927215576172
%KF,time_period,x,y,z,qx,qy,qz,qw
36,0,0,0,0,0,0,0,1
37,0,11.30810165405273,3.860032081604004,0.4347751140594482,-0.007870563305914402,0.006160270888358355,0.003651484148576856,0.9999433755874634
%KF,time_period,x,y,z,qx,qy,qz,qw
36,1,0,0,0,0,0,0,1
37,1,14.21586227416992,0.1806974411010742,-0.4532380104064941,0.0258502047508955,0.00325492350384593,-0.01323693618178368,0.9995729327201843
%KF,time_period,x,y,z,qx,qy,qz,qw
36,2,0,0,0,0,0,0,1
37,2,-3.973476409912109,0.5019893646240234,0.2890285849571228,0.001378634944558144,0.00315010198391974,-0.001575510133989155,0.999992847442627
%KF,time_period,x,y,z,qx,qy,qz,qw
36,3,0,0,0,0,0,0,1
37,3,9.085468292236328,0.6467466354370117,0.3808677792549133,0.01007857918739319,-0.01397168263792992,-0.005165751092135906,0.9998382925987244
%KF,time_period,x,y,z,qx,qy,qz,qw
36,4,0,0,0,0,0,0,1
37,4,13.06023025512695,2.698465347290039,0.2341160774230957,0.001991155324503779,0.01063693221658468,-0.005070013459771872,0.9999285936355591
%KF,time_period,x,y,z,qx,qy,qz,qw
36,5,0,0,0,0,0,0,1
37,5,1.81847095489502,-15.5365104675293,0.1980874538421631,0.001544150058180094,-0.003325241850689054,-0.005065667908638716,0.9999804496765137
%KF,time_period,x,y,z,qx,qy,qz,qw
38,0,0,0,0,0,0,0,1
38,1,19.02503967285156,5.504066467285156,0.4881381988525391,0.008490137755870819,-0.0161367729306221,0.1394564211368561,0.9900603294372559
38,2,8.709857940673828,2.891395568847656,-0.1639429330825806,-0.001092178747057915,0.003394957864657044,0.9168900847434998,-0.399123877286911
38,3,6.739089965820312,2.005285263061523,-0.05904078483581543,-0.002411890076473355,0.007429339457303286,0.1160838156938553,0.9932087063789368
38,4,6.691699981689453,2.658382415771484,-0.2106307744979858,-0.0105312829837203,-0.02078394219279289,0.05803667008876801,0.9980425238609314
38,5,8.625782012939453,2.604743957519531,-0.05986881256103516,-0.00362612958997488,-0.01325857639312744,0.7560485005378723,0.6543713212013245
%KF,time_period,x,y,z,qx,qy,qz,qw
38,1,0,0,0,0,0,0,1
38,2,-10.42277145385742,0.0480504035949707,-0.2021679878234863,0.01790464483201504,-0.00146741874050349,0.9630422592163086,-0.2687505483627319
38,3,-12.7108268737793,0.2923979759216309,-0.1721019744873047,-0.01435650046914816,0.02433235198259354,-0.02413529716432095,0.9993094205856323
38,4,-12.79213333129883,0.2478961944580078,-0.201880931854248,-0.02291380614042282,-0.003148417454212904,-0.07612212747335434,0.9968302249908447
38,5,-10.79241561889648,-0.4469413757324219,-0.2269659042358398,-0.0004873364814557135,0.006718870252370834,0.6623843908309937,0.7491339445114136
%KF,time_period,x,y,z,qx,qy,qz,qw
38,2,0,0,0,0,0,0,1
38,3,1.955551147460938,-1.479288101196289,-0.07682132720947266,-0.009959520772099495,-0.01327572483569384,0.9564473032951355,0.291432797908783
38,4,2.049163818359375,-1.668796539306641,-0.2433021068572998,0.01524198893457651,-0.02541019581258297,0.9391748309135437,0.3421588242053986
38,5,0.5086898803710938,-0.07829475402832031,-0.2757401466369629,-0.002337111858651042,-0.02046538144350052,0.8999214172363281,-0.435565322637558
%KF,time_period,x,y,z,qx,qy,qz,qw
38,3,0,0,0,0,0,0,1
38,4,0.04114913940429688,-0.09506607055664062,-0.06110787391662598,-0.004460729658603668,-0.02622702345252037,-0.05214262008666992,0.9982852339744568
38,5,2.227622985839844,-0.3239784240722656,0.2081639766693115,-0.01149108354002237,-0.01475416775792837,0.6789556741714478,0.7339411377906799
%KF,time_period,x,y,z,qx,qy,qz,qw
38,4,0,0,0,0,0,0,1
38,5,2.145313262939453,-0.07304668426513672,-0.05158710479736328,0.01740957610309124,-0.008161415345966816,0.7154812812805176,0.6983672380447388
%KF,time_period,x,y,z,qx,qy,qz,qw
37,0,0,0,0,0,0,0,1
38,0,12.68169021606445,3.780404090881348,0.4489527940750122,-0.003350187558680773,0.001883091754280031,0.002719552488997579,0.9999889135360718
%KF,time_period,x,y,z,qx,qy,qz,qw
37,1,0,0,0,0,0,0,1
38,1,19.33377456665039,0.2181777954101562,0.1738691329956055,0.0008691960829310119,0.005247488617897034,-0.005591192282736301,0.9999702572822571
%KF,time_period,x,y,z,qx,qy,qz,qw
37,2,0,0,0,0,0,0,1
38,2,-18.30105972290039,10.21750926971436,0.8824343681335449,-0.006637377198785543,-0.01264434214681387,-0.001231037429533899,0.999897301197052
%KF,time_period,x,y,z,qx,qy,qz,qw
37,3,0,0,0,0,0,0,1
38,3,13.72909927368164,0.4461655616760254,0.5578536987304688,0.01128994394093752,0.01998906955122948,-0.0008208868093788624,0.9997361302375793
%KF,time_period,x,y,z,qx,qy,qz,qw
37,4,0,0,0,0,0,0,1
38,4,17.39563751220703,3.694846153259277,0.5629782676696777,-0.01194330770522356,-0.006926273927092552,0.01554577331990004,0.9997838735580444
%KF,time_period,x,y,z,qx,qy,qz,qw
37,5,0,0,0,0,0,0,1
38,5,0.8124094009399414,-24.94508743286133,0.8053643703460693,-0.002423166763037443,-0.001648101373575628,-0.01962617971003056,0.9998031258583069
%KF,time_period,x,y,z,qx,qy,qz,qw
39,0,0,0,0,0,0,0,1
39,1,12.88541984558105,3.536094665527344,-0.2527167797088623,0.006559743545949459,0.004769364837557077,0.1353167295455933,0.9907692074775696
39,2,3.542942047119141,0.8618946075439453,-0.5924961566925049,-0.003256949363276362,-0.008988765999674797,0.9204683899879456,-0.390700101852417
39,3,2.625701904296875,0.1548404693603516,-0.6828486919403076,0.003917363472282887,-0.006038503255695105,0.09648691117763519,0.9953082203865051
39,4,2.947639465332031,1.385957717895508,-0.5430448055267334,-0.01128161605447531,-0.01096568256616592,0.04722613468766212,0.9987603425979614
39,5,5.734416961669922,1.362512588500977,-0.426177978515625,-0.01998192630708218,0.02673895098268986,0.754720151424408,0.6551971435546875
%KF,time_period,x,y,z,qx,qy,qz,qw
39,1,0,0,0,0,0,0,1
39,2,-9.391555786132812,-0.1683359146118164,-0.388070821762085,-0.007364664226770401,-0.003646523458883166,0.9648321270942688,-0.2627385258674622
39,3,-10.58781051635742,-0.232292652130127,-0.6309869289398193,-0.01015289966017008,-0.01262107770889997,-0.03838290646672249,0.9991318583488464
39,4,-10.16200637817383,-0.08219194412231445,-0.4766225814819336,0.008703726343810558,-0.01129476632922888,-0.08514238893985748,0.996266782283783
39,5,-7.545089721679688,-0.4119629859924316,-0.1294536590576172,-0.01547748129814863,0.02534474991261959,0.6585403084754944,0.7519592642784119
%KF,time_period,x,y,z,qx,qy,qz,qw
39,2,0,0,0,0,0,0,1
39,3,1.082736968994141,-0.4404106140136719,-0.09447693824768066,0.001980140572413802,-0.01141105033457279,0.9541491270065308,0.2991076409816742
39,4,0.4521331787109375,-0.5960407257080078,-0.05505251884460449,0.005948210600763559,-0.0006056754500605166,0.9391421675682068,0.3434767723083496
39,5,-7.992645263671875,6.198050498962402,0.1083920001983643,0.005362814292311668,0.01490531582385302,0.9000382423400879,-0.4355229735374451
%KF,time_period,x,y,z,qx,qy,qz,qw
39,3,0,0,0,0,0,0,1
39,4,0.4619789123535156,0.3828907012939453,0.221038818359375,0.00963966641575098,0.00125974602997303,-0.04729057103395462,0.9988338947296143
39,5,2.960330963134766,-0.02834987640380859,-0.02868223190307617,0.005787053145468235,0.01663613505661488,0.6866356730461121,0.7267882823944092
%KF,time_period,x,y,z,qx,qy,qz,qw
39,4,0,0,0,0,0,0,1
39,5,2.722209930419922,-0.2412519454956055,0.1627969741821289,-0.007850704714655876,0.03027696534991264,0.7209769487380981,0.6922528147697449
%KF,time_period,x,y,z,qx,qy,qz,qw
38,0,0,0,0,0,0,0,1
39,0,16.37077140808105,4.703035354614258,0.8652052879333496,0.003948314115405083,-0.0119539201259613,0.00446805777028203,0.9999107718467712
%KF,time_period,x,y,z,qx,qy,qz,qw
38,1,0,0,0,0,0,0,1
39,1,10.61885070800781,0.03612852096557617,0.2107539176940918,-0.0083486158400774,0.009619644843041897,0.0007116601918824017,0.9999186396598816
%KF,time_period,x,y,z,qx,qy,qz,qw
38,2,0,0,0,0,0,0,1
39,2,-9.799839019775391,5.894924163818359,0.6027637720108032,0.0128568634390831,0.00934503972530365,-0.007266384083777666,0.9998472929000854
%KF,time_period,x,y,z,qx,qy,qz,qw
38,3,0,0,0,0,0,0,1
39,3,2.079139709472656,-2.680568695068359,0.6327208280563354,-0.002759065479040146,-0.0205571074038744,0.02689262479543686,0.9994231462478638
%KF,time_period,x,y,z,qx,qy,qz,qw
38,4,0,0,0,0,0,0,1
39,4,13.19206619262695,1.894936561584473,0.08765292167663574,0.01441442221403122,0.0001819654135033488,-0.009202686138451099,0.9998537302017212
%KF,time_period,x,y,z,qx,qy,qz,qw
38,5,0,0,0,0,0,0,1
39,5,1.621359825134277,-13.62934875488281,0.4378070831298828,0.01078434847295284,0.02869336493313313,-0.003549552289769053,0.9995238184928894
%KF,time_period,x,y,z,qx,qy,qz,qw
40,0,0,0,0,0,0,0,1
40,1,9.557689666748047,3.504497528076172,-0.152254581451416,0.00970047153532505,-0.004450691398233175,0.1042565032839775,0.9944931864738464
40,2,-1.656547546386719,-0.4403095245361328,-0.5579564571380615,-0.003783798078075051,-0.01246884185820818,0.924004852771759,-0.3821586668491364
40,3,2.957401275634766,0.6521949768066406,-0.5573021173477173,0.001730696065351367,-0.009910579770803452,0.1160145401954651,0.9931965470314026
40,4,6.050670623779297,1.368007659912109,-0.4032919406890869,0.02597955241799355,-0.01967629976570606,0.05194790288805962,0.9981178641319275
40,5,4.712455749511719,1.100006103515625,-0.3159661293029785,0.007916810922324657,0.01006402634084225,0.7336317300796509,0.6794267296791077
%KF,time_period,x,y,z,qx,qy,qz,qw
40,1,0,0,0,0,0,0,1
40,2,-11.85446548461914,-1.857399940490723,-0.1773731708526611,0.003501747502014041,0.0003027929924428463,0.9581193923950195,-0.2863475978374481
40,3,-7.121494293212891,-1.522197723388672,-0.1104667186737061,-0.009796747006475925,-0.003240344114601612,0.01452498883008957,0.9998413324356079
40,4,-4.087799072265625,-1.202046394348145,-0.1044907569885254,0.004843268543481827,-0.01787963695824146,-0.05277873948216438,0.9984344244003296
40,5,-5.299770355224609,-1.08830738067627,-0.0108647346496582,-0.002636446617543697,0.02663766033947468,0.6583807468414307,0.752208948135376
%KF,time_period,x,y,z,qx,qy,qz,qw
40,2,0,0,0,0,0,0,1
40,3,-4.173252105712891,2.610788345336914,0.03266060352325439,0.004991103895008564,-0.003001535311341286,0.9625729322433472,0.2709603309631348
40,4,-6.849205017089844,3.90471363067627,0.2266958951950073,0.0216482188552618,-0.001008719904348254,0.9418835639953613,0.3352397680282593
40,5,-5.929821014404297,2.867183685302734,0.2057070732116699,-0.02404824830591679,0.003062206553295255,0.9095423817634583,-0.4149036407470703
%KF,time_period,x,y,z,qx,qy,qz,qw
40,3,0,0,0,0,0,0,1
40,4,2.933090209960938,0.1440677642822266,0.1303426027297974,0.01052512135356665,-0.0148501992225647,-0.06684056669473648,0.9975976943969727
40,5,1.636940002441406,0.4246344566345215,0.05416250228881836,0.006439072545617819,0.0222375150769949,0.6468239426612854,0.7622879147529602
%KF,time_period,x,y,z,qx,qy,qz,qw
40,4,0,0,0,0,0,0,1
40,5,-1.255451202392578,-0.1428680419921875,0.08330726623535156,0.01212460361421108,0.03774025291204453,0.6969758868217468,0.7159981727600098
%KF,time_period,x,y,z,qx,qy,qz,qw
39,0,0,0,0,0,0,0,1
40,0,13.02667617797852,3.861005783081055,0.03698086738586426,-0.01282194256782532,0.003825520165264606,0.009906856343150139,0.9998614192008972
%KF,time_period,x,y,z,qx,qy,qz,qw
39,1,0,0,0,0,0,0,1
40,1,10.59239196777344,1.134591579437256,-0.07505297660827637,0.004955393727868795,-0.001918090274557471,-0.02388830110430717,0.9997005462646484
%KF,time_period,x,y,z,qx,qy,qz,qw
39,2,0,0,0,0,0,0,1
40,2,-7.184669494628906,3.949058532714844,0.140068531036377,0.005617585498839617,-0.01216959115117788,0.0006810532649978995,0.9999099373817444
%KF,time_period,x,y,z,qx,qy,qz,qw
39,3,0,0,0,0,0,0,1
40,3,13.52452850341797,1.479161262512207,-0.03369927406311035,0.002576420549303293,0.006382653955370188,0.02731163427233696,0.999603271484375
%KF,time_period,x,y,z,qx,qy,qz,qw
39,4,0,0,0,0,0,0,1
40,4,16.18673706054688,2.923778533935547,-0.05693721771240234,0.00424474710598588,-0.008374550379812717,0.007520787883549929,0.9999276995658875
%KF,time_period,x,y,z,qx,qy,qz,qw
39,5,0,0,0,0,0,0,1
40,5,2.12950611114502,-12.26128387451172,0.3927931785583496,0.01314067281782627,-0.01629201322793961,-0.01938431151211262,0.9995930194854736
%KF,time_period,x,y,z,qx,qy,qz,qw
41,0,0,0,0,0,0,0,1
41,1,3.862133026123047,1.86677360534668,-0.4345321655273438,0.008841619826853275,-0.00522764865309,0.08941534906625748,0.9959414601325989
41,2,0.9800262451171875,0.6053657531738281,-0.3750314712524414,0.0005084069562144578,-0.01363272778689861,0.9194954037666321,-0.3928639888763428
41,3,-1.739120483398438,-0.5017681121826172,-0.5488194227218628,0.009677672758698463,-0.01938557252287865,0.1320714950561523,0.9910033941268921
41,4,8.046962738037109,3.131111145019531,-0.4280785322189331,0.01254522334784269,-0.007296614348888397,0.03725236281752586,0.9992005228996277
41,5,-1.433673858642578,-0.1808967590332031,-0.4334664344787598,-0.00277975550852716,-0.0003929932427126914,0.7170591354370117,0.6970068216323853
%KF,time_period,x,y,z,qx,qy,qz,qw
41,1,0,0,0,0,0,0,1
41,2,-3.308971405029297,-0.7393407821655273,-0.04002833366394043,0.006328554823994637,-0.008148984052240849,0.9509859681129456,-0.3090620040893555
41,3,-6.065605163574219,-1.129110336303711,-0.00171351432800293,0.0006222893134690821,-0.01335393078625202,0.04205317050218582,0.9990259408950806
41,4,4.203933715820312,0.6008081436157227,-0.1200988292694092,-0.003220532089471817,-0.005076098721474409,-0.05245440453290939,0.9986051917076111
41,5,-5.633682250976562,-1.479998588562012,-0.1490099430084229,0.005085506942123175,0.001165707944892347,0.6533697247505188,0.7570210099220276
%KF,time_period,x,y,z,qx,qy,qz,qw
41,2,0,0,0,0,0,0,1
41,3,2.639976501464844,-1.086753845214844,-0.007245182991027832,0.02023022994399071,-0.006488737184554338,0.9633262753486633,0.2674904763698578
41,4,-6.773342132568359,3.211507797241211,-0.06030726432800293,0.01311941258609295,-0.004122552927583456,0.9331008195877075,0.3593519926071167
41,5,2.466526031494141,-1.041839599609375,-0.1086390018463135,-0.003299267264083028,-0.006497657392174006,0.9225602746009827,-0.3857842087745667
%KF,time_period,x,y,z,qx,qy,qz,qw
41,3,0,0,0,0,0,0,1
41,4,10.36025619506836,0.9263081550598145,-0.4137907028198242,0.003735955571755767,0.008629605174064636,-0.09559877216815948,0.9953755736351013
41,5,0.3300895690917969,-0.1179027557373047,-0.0610966682434082,0.01464105769991875,0.01187674794346094,0.6195261478424072,0.7847496271133423
%KF,time_period,x,y,z,qx,qy,qz,qw
41,4,0,0,0,0,0,0,1
41,5,-9.817974090576172,-3.052964210510254,0.1165037155151367,0.008951895870268345,0.004948132671415806,0.6911618113517761,0.7226276993751526
%KF,time_period,x,y,z,qx,qy,qz,qw
40,0,0,0,0,0,0,0,1
41,0,16.27989959716797,5.848474502563477,-0.2232823371887207,0.002176585141569376,-0.0009946506470441818,0.008623880334198475,0.9999599456787109
%KF,time_period,x,y,z,qx,qy,qz,qw
40,1,0,0,0,0,0,0,1
41,1,10.94663238525391,2.07125186920166,-0.4398040771484375,-0.005365056917071342,-0.001588172279298306,-0.009426061995327473,0.9999399185180664
%KF,time_period,x,y,z,qx,qy,qz,qw
40,2,0,0,0,0,0,0,1
41,2,-18.60968399047852,8.483305931091309,-0.05896782875061035,0.002352172043174505,-0.0046110013499856,0.01866208016872406,0.9998124837875366
%KF,time_period,x,y,z,qx,qy,qz,qw
40,3,0,0,0,0,0,0,1
41,3,12.2184944152832,1.87968635559082,-0.3256071805953979,0.008019340224564075,-0.01237660925835371,0.02221895381808281,0.9996443390846252
%KF,time_period,x,y,z,qx,qy,qz,qw
40,4,0,0,0,0,0,0,1
41,4,19.02797508239746,5.874761581420898,-1.250350952148438,-0.009780528023838997,0.009716685861349106,-0.007120227906852961,0.9998796582221985
%KF,time_period,x,y,z,qx,qy,qz,qw
40,5,0,0,0,0,0,0,1
41,5,3.018179893493652,-10.16931915283203,-0.02401316165924072,-0.01162657514214516,-0.01929462142288685,-0.01128377579152584,0.999682605266571
%KF,time_period,x,y,z,qx,qy,qz,qw
42,0,0,0,0,0,0,0,1
42,1,9.431198120117188,3.572391510009766,-1.021556854248047,0.001260107499547303,-0.001455709454603493,0.132624477148056,0.99116450548172
42,2,5.839691162109375,1.896579742431641,-0.7842860221862793,0.006300259381532669,-0.003167668590322137,0.9072588682174683,-0.4205135107040405
42,3,6.725925445556641,2.446502685546875,-0.893559455871582,0.0004686033062171191,0.01164724212139845,0.1287989318370819,0.9916021823883057
42,4,10.12899398803711,3.520894050598145,-1.133308172225952,-0.001320135546848178,-0.001809981069527566,0.0555267222225666,0.9984546899795532
42,5,0.6012535095214844,-0.3136463165283203,-0.3678903579711914,0.03291700780391693,0.02817161753773689,0.7353962063789368,0.6762509346008301
%KF,time_period,x,y,z,qx,qy,qz,qw
42,1,0,0,0,0,0,0,1
42,2,-3.810897827148438,-0.5679832696914673,0.1703088283538818,0.007618893403559923,-0.0008654219564050436,0.9551550149917603,-0.2960069179534912
42,3,-2.726909637451172,-0.8511927127838135,0.06109142303466797,0.00392764899879694,0.01206011045724154,-0.002103449776768684,0.9999173879623413
42,4,0.4369773864746094,0.3692753314971924,-0.1978759765625,-0.0003614441375248134,-0.0008015696657821536,-0.08057145029306412,0.9967484474182129
42,5,-9.676853179931641,-1.013274192810059,0.4190874099731445,0.03207012638449669,0.02841621823608875,0.6378746628761292,0.7689473032951355
%KF,time_period,x,y,z,qx,qy,qz,qw
42,2,0,0,0,0,0,0,1
42,3,-1.056781768798828,0.2649021148681641,-0.1080015897750854,-0.004539191722869873,0.001248906250111759,0.9535918235778809,0.3010657429695129
42,4,-3.923343658447266,1.526433944702148,-0.2491670250892639,0.00895378366112709,0.0005738076870329678,0.9282702803611755,0.3717980682849884
42,5,5.152011871337891,-3.04875373840332,-0.02698326110839844,-0.009855151176452637,0.0337265320122242,0.9235410094261169,-0.3818866908550262
%KF,time_period,x,y,z,qx,qy,qz,qw
42,3,0,0,0,0,0,0,1
42,4,3.077083587646484,0.5024348497390747,0.01269465684890747,0.004336032550781965,-0.01231342181563377,-0.07503750175237656,0.9970952868461609
42,5,-7.005619049072266,-0.8792757987976074,0.1821393966674805,0.02610109001398087,0.01825071685016155,0.6420606374740601,0.7659920454025269
%KF,time_period,x,y,z,qx,qy,qz,qw
42,4,0,0,0,0,0,0,1
42,5,-5.326530456542969,-1.377251625061035,1.214016914367676,0.02809544466435909,0.03714028745889664,0.6709744930267334,0.7400165200233459
%KF,time_period,x,y,z,qx,qy,qz,qw
41,0,0,0,0,0,0,0,1
42,0,12.67569351196289,5.700764656066895,-0.4362945556640625,0.009570026770234108,-0.007117204833775759,-0.009831630624830723,0.9998805522918701
%KF,time_period,x,y,z,qx,qy,qz,qw
41,1,0,0,0,0,0,0,1
42,1,19.56830406188965,3.710383415222168,-0.8269928693771362,0.004002934321761131,-7.22851327736862e-05,0.03597075492143631,0.9993448257446289
%KF,time_period,x,y,z,qx,qy,qz,qw
41,2,0,0,0,0,0,0,1
42,2,-17.62632369995117,8.286114692687988,-0.4800592660903931,0.001014239853248,0.002269552322104573,0.02009226754307747,0.9997950792312622
%KF,time_period,x,y,z,qx,qy,qz,qw
41,3,0,0,0,0,0,0,1
42,3,23.33621406555176,2.601709842681885,-1.555233001708984,0.009131858125329018,0.02373870089650154,-0.01355115137994289,0.9995846748352051
%KF,time_period,x,y,z,qx,qy,qz,qw
41,4,0,0,0,0,0,0,1
42,4,15.19765663146973,5.141517639160156,-1.211753249168396,-0.003030062420293689,-0.002041052794083953,0.007576171774417162,0.9999646544456482
%KF,time_period,x,y,z,qx,qy,qz,qw
41,5,0,0,0,0,0,0,1
42,5,5.736540794372559,-15.03958511352539,-0.4686999320983887,0.03597977384924889,-0.004780815914273262,0.01558492332696915,0.999219536781311
%KF,time_period,x,y,z,qx,qy,qz,qw
43,0,0,0,0,0,0,0,1
43,1,6.904575347900391,2.306652069091797,-0.7810211181640625,0.01332060433924198,-0.007934059016406536,0.1110052466392517,0.9936988949775696
43,2,8.837482452392578,2.744320869445801,-0.8507673740386963,-0.002144017722457647,-0.006096921395510435,0.9052952527999878,-0.4247338175773621
